Customer ID,frequency,recency,T,monetary_value
100061,1.0,1076.0,1891.0,170.0
100062,0.0,0.0,906.0,0.0
100063,7.0,387.0,2124.0,514.7857142857143
100064,2.0,224.0,1365.0,620.0
100065,0.0,0.0,966.0,0.0
100066,0.0,0.0,1695.0,0.0
100067,6.0,1582.0,1646.0,118887.86666666665
100068,2.0,1869.0,2046.0,1467.1100000000001
100069,4.0,1467.0,1888.0,712.5
100070,7.0,1486.0,1907.0,1440.2857142857142
100071,0.0,0.0,1914.0,0.0
100072,12.0,829.0,920.0,2998.6633333333334
100073,0.0,0.0,563.0,0.0
100074,0.0,0.0,1506.0,0.0
100075,2.0,190.0,2095.0,403.5
100076,9.0,1564.0,2033.0,2775.017777777778
100077,2.0,133.0,1897.0,839.5
100078,5.0,1480.0,1529.0,2561.92
100079,1.0,35.0,2178.0,594.96
100080,2.0,71.0,218.0,18600.5
100081,2.0,456.0,1543.0,2012.0
100082,3.0,1155.0,2054.0,3049.6666666666665
100083,5.0,1259.0,2144.0,24422.0
100084,3.0,512.0,1919.0,953.0
100085,15.0,1807.0,1816.0,9892.866666666667
100086,0.0,0.0,1814.0,0.0
100087,1.0,44.0,976.0,339.0
100088,0.0,0.0,864.0,0.0
100089,0.0,0.0,619.0,0.0
100090,9.0,1329.0,2178.0,2153.1111111111113
100091,0.0,0.0,2093.0,0.0
100092,3.0,421.0,555.0,4153.5
100093,0.0,0.0,1071.0,0.0
100094,0.0,0.0,1828.0,0.0
100095,6.0,1173.0,2155.0,866.8333333333334
100096,0.0,0.0,819.0,0.0
100097,0.0,0.0,1570.0,0.0
100098,2.0,21.0,581.0,4349.5
100099,2.0,792.0,1352.0,1213.5
100100,0.0,0.0,1966.0,0.0
100101,0.0,0.0,821.0,0.0
100102,0.0,0.0,1953.0,0.0
100103,2.0,273.0,1990.0,395.5
100104,0.0,0.0,1858.0,0.0
100105,2.0,321.0,1884.0,470.0
100106,3.0,553.0,2102.0,4766.39
100107,0.0,0.0,1760.0,0.0
100108,0.0,0.0,2115.0,0.0
100109,0.0,0.0,49.0,0.0
100110,0.0,0.0,66.0,0.0
100111,1.0,49.0,1808.0,2085.0
100112,1.0,1779.0,1906.0,1550.0
100113,0.0,0.0,1520.0,0.0
100114,1.0,792.0,2075.0,297.0
100115,20.0,2067.0,2144.0,5258.736500000001
100116,0.0,0.0,1907.0,0.0
100118,0.0,0.0,1722.0,0.0
100119,0.0,0.0,2124.0,0.0
100120,4.0,265.0,1073.0,1759.75
100121,9.0,1666.0,2107.0,882.8666666666666
100122,0.0,0.0,856.0,0.0
100123,4.0,1006.0,2134.0,1029.25
100124,0.0,0.0,1871.0,0.0
100125,0.0,0.0,2117.0,0.0
100126,0.0,0.0,407.0,0.0
100127,0.0,0.0,805.0,0.0
100128,1.0,700.0,1746.0,2150.0
100129,0.0,0.0,1872.0,0.0
100130,12.0,1021.0,2107.0,45043.0625
100131,3.0,447.0,2044.0,2145.6666666666665
100133,2.0,84.0,2165.0,2205.42
100134,0.0,0.0,997.0,0.0
100135,4.0,441.0,2143.0,2532.2
100136,3.0,1310.0,2186.0,2647.6666666666665
100137,1.0,426.0,2177.0,3165.0
100138,0.0,0.0,1613.0,0.0
100139,2.0,1519.0,2177.0,2182.0
100140,4.0,604.0,2124.0,1772.875
100141,0.0,0.0,2151.0,0.0
100142,5.0,940.0,1248.0,2864.4
100143,1.0,902.0,1086.0,1099.0
100144,2.0,387.0,1934.0,563.5
100145,1.0,56.0,1746.0,850.0
100146,1.0,440.0,1871.0,916.62
100148,18.0,1873.0,1939.0,6609.583333333333
100149,0.0,0.0,10.0,0.0
100150,3.0,134.0,1711.0,1749.3333333333333
100151,0.0,0.0,2117.0,0.0
100152,0.0,0.0,199.0,0.0
100153,27.0,1768.0,2142.0,1964.7037037037037
100155,6.0,1783.0,1877.0,676.1666666666666
100156,3.0,1428.0,2026.0,3591.3333333333335
100157,0.0,0.0,1683.0,0.0
100158,4.0,796.0,1120.0,4060.2749999999996
100159,1.0,350.0,1094.0,4008.0
100160,1.0,42.0,906.0,52675.0
100161,0.0,0.0,2124.0,0.0
100162,1.0,1431.0,2155.0,3225.0
100163,0.0,0.0,52.0,0.0
100164,0.0,0.0,1940.0,0.0
100165,9.0,1370.0,2185.0,877.1111111111111
100166,7.0,1805.0,2116.0,1544.7142857142858
100167,24.0,1783.0,2162.0,14478.197916666666
100168,1.0,400.0,409.0,1215.0
100169,1.0,39.0,1928.0,1280.0
100170,2.0,101.0,1949.0,1076.75
100171,0.0,0.0,1690.0,0.0
100172,2.0,93.0,1879.0,269.0
100173,2.0,294.0,2173.0,672.5
100174,1.0,230.0,282.0,1999.0
100175,6.0,959.0,2033.0,436.8333333333333
100176,1.0,100.0,1760.0,667.0
100178,4.0,1736.0,1911.0,2448.5
100179,0.0,0.0,1086.0,0.0
100180,0.0,0.0,904.0,0.0
100181,4.0,1764.0,2144.0,1460.5
100182,4.0,255.0,2005.0,438.0
100183,0.0,0.0,86.0,0.0
100184,0.0,0.0,969.0,0.0
100185,14.0,1406.0,1913.0,4693.46
100186,2.0,1025.0,1179.0,2046.75
100187,1.0,104.0,562.0,2300.0
100188,3.0,295.0,1654.0,655.6666666666666
100189,0.0,0.0,2046.0,0.0
100190,1.0,3.0,1928.0,4076.0
100191,0.0,0.0,1800.0,0.0
100192,1.0,264.0,1779.0,1275.0
100193,1.0,7.0,647.0,1721.92
100194,0.0,0.0,2018.0,0.0
100195,2.0,175.0,247.0,8370.0
100196,7.0,1422.0,2045.0,2781.6428571428573
100197,0.0,0.0,1696.0,0.0
100198,0.0,0.0,469.0,0.0
100199,0.0,0.0,1822.0,0.0
100200,0.0,0.0,1729.0,0.0
100201,0.0,0.0,409.0,0.0
100202,0.0,0.0,1368.0,0.0
100203,0.0,0.0,1394.0,0.0
100204,0.0,0.0,1232.0,0.0
100205,4.0,799.0,2004.0,1632.75
100206,3.0,731.0,1854.0,271.6666666666667
100207,1.0,15.0,1515.0,1050.0
100208,2.0,379.0,1774.0,18350.0
100209,2.0,37.0,1038.0,1747.5
100210,2.0,686.0,1248.0,4570.155
100211,28.0,2131.0,2141.0,8028.53
100212,0.0,0.0,2038.0,0.0
100213,15.0,1679.0,2134.0,2017.6
100214,6.0,1356.0,1527.0,4164.333333333333
100215,11.0,1611.0,1871.0,1729.9363636363635
100216,2.0,457.0,1949.0,601.5
100217,3.0,958.0,2044.0,1934.3333333333333
100218,0.0,0.0,913.0,0.0
100219,3.0,1156.0,2185.0,763.0
100220,5.0,1543.0,1952.0,2198.4
100221,6.0,1309.0,1760.0,1311.1666666666667
100222,1.0,35.0,661.0,3548.0
100223,4.0,567.0,751.0,90990.6125
100224,2.0,903.0,1690.0,30.0
100225,2.0,34.0,561.0,12368.94
100226,4.0,386.0,547.0,1918.6775
100227,0.0,0.0,1365.0,0.0
100228,0.0,0.0,1512.0,0.0
100229,7.0,971.0,1940.0,5352.857142857143
100230,1.0,210.0,1557.0,4843.0
100231,3.0,138.0,1246.0,30128.333333333332
100232,6.0,722.0,2185.0,3464.3333333333335
100233,5.0,1078.0,2164.0,702.4
100234,14.0,1356.0,2164.0,2556.8571428571427
100235,2.0,82.0,2149.0,1511.25
100236,1.0,15.0,876.0,298.0
100238,9.0,1026.0,2082.0,952.2222222222222
100239,0.0,0.0,1879.0,0.0
100240,7.0,1055.0,1940.0,1802.142857142857
100241,1.0,252.0,1428.0,13065.9
100242,0.0,0.0,115.0,0.0
100243,3.0,1447.0,1917.0,1300.0
100244,0.0,0.0,792.0,0.0
100245,0.0,0.0,2095.0,0.0
100246,3.0,1100.0,1471.0,700.0
100247,16.0,1080.0,1438.0,22506.348125
100248,0.0,0.0,1681.0,0.0
100249,10.0,1529.0,1746.0,13221.7
100250,0.0,0.0,567.0,0.0
100251,3.0,772.0,920.0,1633.1333333333332
100252,17.0,2121.0,2123.0,1378.0258823529414
100253,10.0,1358.0,1564.0,1964.0
100254,14.0,1818.0,2058.0,4417.025
100255,6.0,1534.0,1774.0,3307.3333333333335
100256,10.0,1089.0,2072.0,1088.3200000000002
100258,0.0,0.0,2004.0,0.0
100259,3.0,1856.0,1970.0,5165.0
100260,6.0,1412.0,2141.0,9082.241666666667
100261,3.0,600.0,945.0,18393.333333333332
100262,0.0,0.0,755.0,0.0
100263,0.0,0.0,1533.0,0.0
100264,2.0,647.0,1858.0,3074.0
100265,0.0,0.0,1554.0,0.0
100266,1.0,923.0,1822.0,8994.0
100267,7.0,1428.0,1773.0,1477.857142857143
100268,3.0,903.0,1968.0,771.6666666666666
100269,2.0,513.0,1389.0,9600.0
100270,1.0,508.0,1564.0,45885.0
100271,13.0,1183.0,2173.0,19649.30769230769
100272,1.0,39.0,749.0,695.0
100273,0.0,0.0,1759.0,0.0
100274,0.0,0.0,247.0,0.0
100275,22.0,1662.0,1952.0,1901.590909090909
100276,0.0,0.0,1191.0,0.0
100277,1.0,68.0,2043.0,129.0
100278,0.0,0.0,406.0,0.0
100279,11.0,1608.0,1953.0,1385.0
100280,0.0,0.0,1907.0,0.0
100281,0.0,0.0,1199.0,0.0
100282,4.0,758.0,2018.0,2381.525
100283,0.0,0.0,994.0,0.0
100284,0.0,0.0,1092.0,0.0
100285,1.0,8.0,1634.0,38690.0
100286,18.0,1868.0,2172.0,59901.6238888889
100287,1.0,1225.0,1564.0,8396.0
100288,2.0,171.0,808.0,2087.0
100289,0.0,0.0,1541.0,0.0
100290,0.0,0.0,1737.0,0.0
100291,2.0,538.0,947.0,3245.0
100292,3.0,154.0,1899.0,792.6666666666666
100293,2.0,743.0,1199.0,1072.5
100294,1.0,61.0,2065.0,634.0
100295,0.0,0.0,2141.0,0.0
100296,1.0,209.0,323.0,599.0
100297,10.0,1914.0,2155.0,1146.5
100298,2.0,157.0,1249.0,2975.55
100299,1.0,63.0,1358.0,2100.0
100300,5.0,1498.0,2173.0,4114.4
100301,7.0,427.0,2117.0,5916.285714285715
100302,0.0,0.0,602.0,0.0
100303,2.0,235.0,1768.0,7210.5
100304,7.0,1063.0,2086.0,785.1428571428571
100305,1.0,1047.0,1911.0,12052.5
100306,0.0,0.0,1723.0,0.0
100307,10.0,1387.0,1830.0,2556.96
100308,0.0,0.0,1197.0,0.0
100309,2.0,264.0,1695.0,2213.0
100310,1.0,36.0,1241.0,950.0
100311,7.0,560.0,591.0,2985.1428571428573
100312,1.0,366.0,1928.0,1396.0
100313,2.0,898.0,1738.0,435.0
100314,9.0,883.0,2178.0,1082.888888888889
100315,3.0,490.0,939.0,38142.0
100316,0.0,0.0,836.0,0.0
100317,0.0,0.0,1534.0,0.0
100318,0.0,0.0,792.0,0.0
100319,0.0,0.0,1450.0,0.0
100320,1.0,47.0,1904.0,725.0
100321,16.0,1034.0,2185.0,820.49375
100322,0.0,0.0,2071.0,0.0
100323,4.0,625.0,2086.0,4467.5
100324,4.0,1617.0,1968.0,3746.775
100325,7.0,2039.0,2124.0,525.2857142857143
100326,0.0,0.0,1848.0,0.0
100327,2.0,1583.0,2103.0,3857.5
100328,1.0,190.0,1968.0,1050.0
100329,1.0,14.0,884.0,1972.5
100330,0.0,0.0,297.0,0.0
100331,4.0,1478.0,1781.0,3471.75
100332,1.0,54.0,2178.0,1848.0
100333,1.0,76.0,1141.0,149.0
100334,0.0,0.0,1603.0,0.0
100335,0.0,0.0,1687.0,0.0
100336,2.0,123.0,2072.0,12796.0
100337,0.0,0.0,591.0,0.0
100338,0.0,0.0,335.0,0.0
100339,2.0,241.0,913.0,1019.25
100340,3.0,427.0,1952.0,330.0
100341,0.0,0.0,1525.0,0.0
100342,2.0,375.0,1847.0,975.5
100343,6.0,1527.0,1907.0,3354.875
100344,21.0,1862.0,2166.0,5515.986666666667
100345,25.0,2141.0,2185.0,823.1232000000001
100346,0.0,0.0,94.0,0.0
100347,3.0,165.0,2149.0,1298.6000000000001
100349,1.0,24.0,598.0,634.0
100350,0.0,0.0,2170.0,0.0
100352,0.0,0.0,2159.0,0.0
100353,0.0,0.0,2143.0,0.0
100354,0.0,0.0,1569.0,0.0
100355,6.0,1051.0,1968.0,2172.3333333333335
100356,0.0,0.0,1795.0,0.0
100357,0.0,0.0,1848.0,0.0
100358,1.0,24.0,2040.0,2072.0
100359,1.0,35.0,1262.0,9825.0
100360,4.0,842.0,1900.0,932.0
100361,6.0,226.0,1662.0,1379.1783333333333
100362,1.0,296.0,2144.0,398.0
100363,0.0,0.0,1632.0,0.0
100364,5.0,1813.0,1906.0,1269.2
100365,0.0,0.0,1858.0,0.0
100366,9.0,1311.0,1781.0,1774.3333333333333
100367,6.0,1458.0,1577.0,5189.333333333333
100368,13.0,2038.0,2054.0,4248.331538461538
100369,1.0,1328.0,2157.0,974.0
100370,25.0,2116.0,2166.0,1550.6668
100371,0.0,0.0,1375.0,0.0
100372,4.0,281.0,2159.0,62.084999999999994
100373,2.0,71.0,218.0,37855.0
100374,2.0,465.0,2033.0,1144.5
100375,5.0,1192.0,1409.0,324.0
100376,0.0,0.0,79.0,0.0
100377,4.0,675.0,2123.0,782.25
100378,7.0,664.0,1982.0,3096.6428571428573
100379,7.0,1027.0,1330.0,4752.072857142856
100380,1.0,76.0,2115.0,497.02
100381,3.0,504.0,987.0,4058.9733333333334
100382,3.0,497.0,591.0,6590.333333333333
100383,0.0,0.0,1107.0,0.0
100384,0.0,0.0,177.0,0.0
100385,4.0,847.0,1990.0,2259.5
100386,16.0,2044.0,2136.0,4954.59375
100387,3.0,780.0,1599.0,3091.066666666667
100388,2.0,278.0,1806.0,1540.0
100389,4.0,736.0,2080.0,3416.625
100390,2.0,166.0,2150.0,1123.5
100391,3.0,388.0,2019.0,7729.09
100392,0.0,0.0,1431.0,0.0
100393,3.0,489.0,1598.0,4322.0
100394,0.0,0.0,1071.0,0.0
100395,10.0,1730.0,1899.0,4695.0
100396,6.0,1065.0,2178.0,586.8333333333334
100397,0.0,0.0,2054.0,0.0
100398,0.0,0.0,1932.0,0.0
100399,3.0,814.0,906.0,3738.9133333333334
100400,0.0,0.0,878.0,0.0
100401,15.0,1266.0,1472.0,2199.866666666667
100402,9.0,2071.0,2095.0,1766.0
100403,1.0,1064.0,1983.0,3084.0
100404,0.0,0.0,2124.0,0.0
100405,4.0,1770.0,1897.0,1041.0
100406,2.0,157.0,661.0,2548.0
100407,1.0,41.0,1969.0,650.0
100408,0.0,0.0,28.0,0.0
100409,0.0,0.0,1472.0,0.0
100410,1.0,645.0,2117.0,1062.5
100411,12.0,1153.0,2141.0,1421.8033333333333
100412,0.0,0.0,386.0,0.0
100413,1.0,15.0,701.0,1850.0
100414,2.0,315.0,2005.0,2690.0
100415,0.0,0.0,1358.0,0.0
100416,0.0,0.0,1947.0,0.0
100417,3.0,776.0,2122.0,120.33333333333333
100418,2.0,374.0,2173.0,1476.75
100419,0.0,0.0,2017.0,0.0
100420,0.0,0.0,1940.0,0.0
100421,0.0,0.0,2080.0,0.0
100422,1.0,220.0,2145.0,172.5
100423,22.0,1608.0,2185.0,4431.272727272727
100424,0.0,0.0,2180.0,0.0
100425,12.0,1360.0,2089.0,3203.7083333333335
100426,12.0,1393.0,2145.0,1098.8916666666667
100427,3.0,1295.0,2165.0,520.0
100428,0.0,0.0,1450.0,0.0
100429,0.0,0.0,1249.0,0.0
100430,7.0,492.0,1662.0,9970.0
100431,12.0,1401.0,2017.0,5595.305833333333
100432,1.0,57.0,976.0,2249.0
100433,3.0,1451.0,1907.0,863.3333333333334
100434,4.0,1470.0,1515.0,840.75
100435,2.0,145.0,1905.0,1216.25
100436,1.0,608.0,2178.0,236.0
100437,2.0,63.0,191.0,250.0
100438,15.0,1980.0,2081.0,15607.0
100439,0.0,0.0,2086.0,0.0
100440,4.0,187.0,1708.0,1515.795
100441,0.0,0.0,1246.0,0.0
100442,3.0,1378.0,2039.0,3548.6666666666665
100443,4.0,1241.0,1731.0,1460.0
100444,1.0,1499.0,1849.0,429.0
100445,3.0,907.0,1736.0,481.0
100446,8.0,1079.0,2148.0,3967.09375
100447,0.0,0.0,1492.0,0.0
100448,1.0,335.0,807.0,88.2
100449,0.0,0.0,1094.0,0.0
100450,1.0,230.0,588.0,297.0
100452,0.0,0.0,10.0,0.0
100453,1.0,8.0,913.0,3145.0
100454,3.0,1541.0,1647.0,46596.0
100455,0.0,0.0,1332.0,0.0
100456,0.0,0.0,990.0,0.0
100457,1.0,133.0,451.0,229.0
100458,1.0,371.0,1977.0,1899.0
100459,3.0,175.0,2061.0,4713.5
100460,4.0,1234.0,1361.0,1103.75
100461,0.0,0.0,91.0,0.0
100462,1.0,76.0,1731.0,13298.0
100463,1.0,18.0,2051.0,99.16
100465,0.0,0.0,1471.0,0.0
100466,3.0,105.0,941.0,33098.473333333335
100467,3.0,1010.0,2016.0,10404.066666666668
100468,0.0,0.0,203.0,0.0
100469,0.0,0.0,1330.0,0.0
100470,4.0,895.0,2074.0,276.0
100471,0.0,0.0,1113.0,0.0
100472,0.0,0.0,128.0,0.0
100473,0.0,0.0,1878.0,0.0
100474,1.0,49.0,112.0,22906.769999999997
100475,0.0,0.0,94.0,0.0
100476,3.0,83.0,1647.0,11539.666666666666
100477,3.0,416.0,899.0,9615.666666666666
100478,6.0,1561.0,1907.0,2265.6666666666665
100479,111.0,2093.0,2145.0,61335.121981981974
100480,0.0,0.0,1555.0,0.0
100481,1.0,43.0,1368.0,2475.0
100482,6.0,301.0,1582.0,3242.1666666666665
100483,3.0,837.0,1267.0,946.6666666666666
100484,4.0,1464.0,1515.0,5515.0
100485,2.0,437.0,1900.0,1335.75
100486,9.0,1338.0,1963.0,1224.5888888888887
100487,4.0,1195.0,1849.0,3867.145
100488,92.0,2056.0,2185.0,11375.63760869565
100489,4.0,1072.0,1205.0,2180.0
100490,0.0,0.0,458.0,0.0
100491,8.0,828.0,1955.0,2723.4875
100492,6.0,720.0,2156.0,4351.5
100493,7.0,882.0,2156.0,12421.285714285714
100494,5.0,1591.0,1920.0,842.6200000000001
100495,2.0,588.0,1960.0,971.5
100496,0.0,0.0,1570.0,0.0
100497,8.0,1265.0,2141.0,684.9
100498,6.0,1165.0,1920.0,29501.833333333332
100499,0.0,0.0,1646.0,0.0
100500,7.0,1783.0,1793.0,6802.428571428572
100501,1.0,14.0,1360.0,3000.0
100503,4.0,343.0,2124.0,886.6
100504,2.0,73.0,1165.0,2060.0
100505,3.0,261.0,2159.0,1792.2600000000002
100506,1.0,47.0,1562.0,745.0
100507,4.0,1433.0,1897.0,2832.25
100508,2.0,959.0,1570.0,9591.4
100509,0.0,0.0,196.0,0.0
100510,0.0,0.0,1668.0,0.0
100511,0.0,0.0,498.0,0.0
100512,0.0,0.0,2038.0,0.0
100513,0.0,0.0,1205.0,0.0
100514,0.0,0.0,842.0,0.0
100515,7.0,640.0,1200.0,13219.048571428571
100516,3.0,365.0,1998.0,1703.6666666666667
100517,3.0,1659.0,1925.0,7810.0
100518,1.0,39.0,1687.0,500.0
100519,3.0,752.0,1949.0,163.33333333333334
100520,1.0,825.0,2177.0,359.0
100521,0.0,0.0,868.0,0.0
100522,5.0,218.0,2095.0,2575.2
100523,0.0,0.0,969.0,0.0
100524,5.0,1301.0,2177.0,301.0
100525,2.0,58.0,947.0,375.0
100526,16.0,1895.0,2177.0,4803.5625
100527,14.0,1609.0,1891.0,947.7557142857141
100528,8.0,1811.0,2141.0,1318.25
100529,6.0,737.0,2067.0,673.3333333333334
100531,2.0,770.0,2178.0,506.5
100532,2.0,166.0,1113.0,105372.0
100533,2.0,1134.0,1218.0,83027.0
100534,6.0,721.0,1652.0,3787.6666666666665
100535,0.0,0.0,1689.0,0.0
100536,0.0,0.0,647.0,0.0
100537,8.0,1156.0,2178.0,1594.0
100538,0.0,0.0,2086.0,0.0
100539,0.0,0.0,2038.0,0.0
100540,0.0,0.0,2010.0,0.0
100541,0.0,0.0,1869.0,0.0
100542,1.0,26.0,1224.0,859.0
100543,0.0,0.0,1148.0,0.0
100544,0.0,0.0,840.0,0.0
100545,0.0,0.0,1708.0,0.0
100546,0.0,0.0,1515.0,0.0
100547,1.0,113.0,1205.0,1370.0
100548,0.0,0.0,1528.0,0.0
100549,8.0,1666.0,1668.0,8456.25
100550,3.0,356.0,813.0,42163.333333333336
100551,3.0,146.0,1541.0,3084.6666666666665
100552,0.0,0.0,1878.0,0.0
100553,0.0,0.0,1297.0,0.0
100554,1.0,301.0,1199.0,9086.0
100555,2.0,636.0,1701.0,1395.5
100556,12.0,630.0,1829.0,1632.9583333333333
100557,5.0,1623.0,1743.0,6548.8
100558,2.0,252.0,2124.0,2917.2749999999996
100559,5.0,1308.0,1778.0,1445.4
100560,1.0,358.0,1113.0,55463.0
100561,1.0,1027.0,1618.0,4598.0
100562,0.0,0.0,1197.0,0.0
100563,1.0,100.0,1655.0,2615.0
100564,1.0,431.0,1316.0,5139.0
100565,0.0,0.0,1053.0,0.0
100566,0.0,0.0,1785.0,0.0
100567,76.0,2150.0,2178.0,11266.599605263156
100568,3.0,672.0,2103.0,1624.1866666666665
100569,0.0,0.0,2115.0,0.0
100570,0.0,0.0,84.0,0.0
100571,1.0,126.0,1872.0,30.0
100572,0.0,0.0,2054.0,0.0
100573,5.0,1495.0,2142.0,5991.0
100574,0.0,0.0,1324.0,0.0
100575,2.0,1343.0,2185.0,2398.0
100576,0.0,0.0,1358.0,0.0
100577,0.0,0.0,885.0,0.0
100578,0.0,0.0,2086.0,0.0
100579,6.0,1103.0,1657.0,3069.8333333333335
100580,1.0,28.0,92.0,58742.31
100581,0.0,0.0,471.0,0.0
100582,0.0,0.0,93.0,0.0
100583,0.0,0.0,2044.0,0.0
100584,2.0,715.0,2115.0,901.5
100585,0.0,0.0,93.0,0.0
100586,5.0,511.0,2102.0,8485.4
100587,0.0,0.0,1806.0,0.0
100588,6.0,1309.0,1778.0,1559.5833333333333
100589,0.0,0.0,819.0,0.0
100590,35.0,1994.0,2010.0,58239.76085714286
100591,1.0,83.0,2165.0,78.24
100592,0.0,0.0,1297.0,0.0
100593,0.0,0.0,934.0,0.0
100594,14.0,907.0,2096.0,2337.8571428571427
100595,1.0,11.0,1232.0,850.0
100596,1.0,34.0,336.0,475.0
100597,8.0,1527.0,1618.0,854.875
100598,1.0,21.0,1984.0,595.0
100599,2.0,733.0,1330.0,1185.0
100600,5.0,1094.0,2145.0,1009.844
100601,1.0,91.0,380.0,3500.0
100602,7.0,719.0,2155.0,1744.0
100603,2.0,479.0,1690.0,550.0
100604,0.0,0.0,2143.0,0.0
100605,0.0,0.0,177.0,0.0
100606,14.0,1316.0,1634.0,9957.128571428571
100607,0.0,0.0,1092.0,0.0
100608,105.0,2110.0,2173.0,32934.36180952381
100609,1.0,27.0,134.0,750.0
100610,3.0,97.0,184.0,1549.0500000000002
100611,0.0,0.0,1522.0,0.0
100612,6.0,1658.0,2162.0,4130.666666666667
100614,1.0,266.0,1582.0,85170.0
100615,41.0,1897.0,2185.0,31110.508048780488
100616,2.0,514.0,2068.0,6107.0
100617,1.0,43.0,1597.0,1100.0
100618,7.0,1046.0,2159.0,732.5714285714286
100619,3.0,629.0,1625.0,20410.0
100620,1.0,295.0,318.0,1353.0
100621,1.0,3.0,1920.0,798.0
100622,0.0,0.0,1239.0,0.0
100623,6.0,659.0,751.0,36873.458333333336
100625,6.0,1813.0,1990.0,3530.8333333333335
100626,3.0,1171.0,1220.0,685.0
100627,2.0,1520.0,1598.0,3971.75
100628,2.0,54.0,2038.0,1696.0
100629,0.0,0.0,1371.0,0.0
100630,1.0,4.0,348.0,328.37
100631,0.0,0.0,569.0,0.0
100632,4.0,963.0,2142.0,100.0
100633,0.0,0.0,560.0,0.0
100634,3.0,348.0,483.0,40792.153333333335
100635,15.0,1687.0,2012.0,2419.4166666666665
100636,0.0,0.0,374.0,0.0
100637,2.0,189.0,1949.0,401.0
100638,61.0,2067.0,2165.0,19659.77524590164
100639,9.0,1441.0,1520.0,4892.388888888889
100640,0.0,0.0,64.0,0.0
100641,1.0,1217.0,2066.0,677.06
100642,3.0,1988.0,2089.0,5011.0
100643,2.0,575.0,1122.0,300996.335
100644,11.0,337.0,2122.0,5768.0
100645,0.0,0.0,806.0,0.0
100646,0.0,0.0,1890.0,0.0
100648,0.0,0.0,1683.0,0.0
100649,4.0,1379.0,2024.0,6110.25
100650,1.0,15.0,1821.0,350.0
100651,2.0,50.0,2184.0,547.5
100652,2.0,448.0,526.0,12350.0
100653,1.0,78.0,157.0,13110.0
100654,1.0,110.0,617.0,88.2
100655,2.0,1001.0,1795.0,439.565
100656,0.0,0.0,1899.0,0.0
100657,6.0,339.0,1525.0,8936.458333333334
100658,8.0,1074.0,1228.0,1190.75
100659,0.0,0.0,1290.0,0.0
100660,1.0,493.0,962.0,4180.0
100661,0.0,0.0,934.0,0.0
100662,1.0,33.0,1919.0,1999.0
100663,3.0,393.0,507.0,6328.933333333333
100664,0.0,0.0,134.0,0.0
100665,0.0,0.0,1675.0,0.0
100666,1.0,94.0,269.0,4400.0
100667,13.0,2023.0,2102.0,2943.496923076923
100668,45.0,2014.0,2185.0,19570.60111111111
100669,2.0,667.0,1934.0,2274.5
100670,8.0,1630.0,1955.0,1444.75
100671,0.0,0.0,1127.0,0.0
100672,2.0,21.0,94.0,17379.0
100673,0.0,0.0,983.0,0.0
100674,9.0,513.0,1052.0,16100.734444444446
